ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location\
11234482,JB157309,09/05/2017 12:01:00 AM,035XX W ROOSEVELT RD,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,false,false,1021,010,24,29,26,,,2017,02/20/2018 04:02:31 PM,,,\
11235008,JB157932,10/01/2016 09:15:00 AM,040XX W 21ST PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1012,010,24,29,11,,,2016,02/20/2018 04:02:31 PM,,,\
11234615,JB157249,11/17/2017 09:00:00 PM,019XX W MADISON ST,0810,THEFT,OVER $500,SPORTS ARENA/STADIUM,false,false,1223,012,27,28,06,,,2017,02/20/2018 04:02:31 PM,,,\
11234707,JB157625,06/26/2014 12:00:00 AM,068XX S JEFFERY BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0332,003,5,43,11,,,2014,02/20/2018 04:02:31 PM,,,\
11234698,JB157478,07/18/2016 12:00:00 PM,037XX N HALSTED ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,MEDICAL/DENTAL OFFICE,false,false,1923,019,46,6,12,,,2016,02/20/2018 04:02:31 PM,,,\
11235193,JB158246,12/08/2017 08:17:00 PM,0000X W DIVISION ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,false,false,1824,018,42,8,11,,,2017,02/20/2018 04:02:31 PM,,,\
11235355,JB157372,12/28/2017 05:55:00 AM,005XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT VENDING ESTABLISHMENT,false,false,1654,016,41,76,11,,,2017,02/20/2018 04:02:31 PM,,,\
11234627,JB157485,12/11/2017 12:00:00 PM,110XX S STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0513,005,34,49,11,,,2017,02/20/2018 04:02:31 PM,,,\
11234589,JB157465,10/15/2017 10:00:00 AM,032XX E 91ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0424,004,10,46,11,,,2017,02/20/2018 04:02:31 PM,,,\
11234916,JB157635,07/15/2015 12:00:00 AM,011XX N LAWNDALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1112,011,27,23,11,,,2015,02/20/2018 04:02:31 PM,,,\
11231923,JB153728,02/13/2018 06:00:00 PM,025XX N WILLETTS CT,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1414,014,35,22,06,,,2018,02/20/2018 04:02:31 PM,,,\
11234527,JB157315,11/07/2017 12:01:00 AM,003XX S CAMPBELL AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,false,false,1125,011,2,28,26,,,2017,02/20/2018 04:02:31 PM,,,\
11234558,JB157401,11/07/2017 12:00:00 PM,035XX W FULLERTON AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,MEDICAL/DENTAL OFFICE,false,false,1413,014,26,22,10,,,2017,02/20/2018 04:02:31 PM,,,\
11234648,JB157510,12/24/2017 04:30:00 PM,001XX W 127TH ST,0460,BATTERY,SIMPLE,GAS STATION,false,false,0523,005,9,53,08B,,,2017,02/20/2018 04:02:31 PM,,,\
11234593,JB157427,07/16/2017 02:00:00 AM,085XX S WOOD ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,0614,006,18,71,02,,,2017,02/20/2018 04:02:31 PM,,,\
11235059,JB158121,12/08/2017 11:30:00 PM,049XX S LA CROSSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0814,008,23,56,08B,,,2017,02/20/2018 04:02:31 PM,,,\
11230886,JB152106,02/13/2018 07:00:00 PM,0000X E LAKE ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0111,001,42,32,06,,,2018,02/20/2018 04:02:31 PM,,,\
11241041,JB165878,01/01/2009 12:01:00 AM,016XX N KILDARE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2534,025,30,23,11,,,2009,02/27/2018 03:59:52 PM,,,\
11236014,JB159452,10/20/2017 04:00:00 PM,026XX W FOSTER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2011,020,40,4,26,,,2017,02/21/2018 03:57:53 PM,,,\
11235458,JB158616,10/26/2017 04:00:00 PM,006XX W LAKE ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,false,false,1214,012,27,28,10,,,2017,02/21/2018 03:57:53 PM,,,\
11235974,JB159013,09/07/2017 05:00:00 PM,084XX S BRANDON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0424,004,10,46,11,,,2017,02/21/2018 03:57:53 PM,,,\
11236301,JB158708,02/17/2017 11:00:00 AM,054XX W BERTEAU AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1624,016,38,15,26,,,2017,02/21/2018 03:57:53 PM,,,\
11235960,JB159299,02/10/2018 03:00:00 PM,0000X W BAGGAGE ALY,0810,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,false,false,1651,016,41,76,06,,,2018,02/21/2018 03:57:53 PM,,,\
11235567,JB158703,09/16/2017 12:01:00 AM,029XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0914,009,11,60,11,,,2017,02/21/2018 03:57:53 PM,,,\
11235420,JB158583,11/20/2017 10:29:00 AM,001XX W 87TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0622,006,21,44,11,,,2017,02/21/2018 03:57:53 PM,,,\
11235508,JB158691,10/25/2017 10:00:00 AM,050XX N ELSTON AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER,false,false,1712,017,39,14,10,,,2017,02/21/2018 03:57:53 PM,,,\
11235792,JB158855,12/12/2017 12:00:00 PM,044XX W 82ND ST,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,STREET,false,false,0834,008,13,70,11,,,2017,02/21/2018 03:57:53 PM,,,\
11236267,JB159672,01/01/2017 08:00:00 AM,015XX E 71ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,GOVERNMENT BUILDING/PROPERTY,false,false,0324,003,5,43,11,,,2017,02/21/2018 03:57:53 PM,,,\
11236006,JB159432,12/01/2017 10:00:00 AM,079XX S GREENWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0624,006,8,44,06,,,2017,02/21/2018 03:57:53 PM,,,\
11235695,JB158911,09/01/2012 12:01:00 AM,007XX E 40TH ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,"SCHOOL, PRIVATE, BUILDING",false,false,0214,002,4,38,02,,,2012,02/21/2018 03:57:53 PM,,,\
11235470,JB158575,10/02/2017 12:01:00 AM,095XX S GREENWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0511,005,8,50,11,,,2017,02/21/2018 03:57:53 PM,,,\
11235731,JB158974,11/07/2017 01:00:00 PM,045XX S DREXEL BLVD,0820,THEFT,$500 AND UNDER,STREET,false,false,0221,002,4,39,06,,,2017,02/21/2018 03:57:53 PM,,,\
11235556,JB158555,08/28/2017 09:00:00 AM,058XX S MARYLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,false,0235,002,5,41,26,,,2017,02/21/2018 03:57:53 PM,,,\
11235968,JB159372,04/01/2017 12:00:00 AM,011XX W TAYLOR ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1232,012,25,28,11,,,2017,02/21/2018 03:57:53 PM,,,\
11235777,JB158946,12/29/2017 12:01:00 AM,032XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,NURSING HOME/RETIREMENT HOME,false,false,0211,002,3,35,11,,,2017,02/22/2018 03:56:47 PM,,,\
11237035,JB157920,06/15/2017 05:00:00 PM,004XX E 91ST ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0633,006,6,44,08B,,,2017,02/22/2018 03:58:56 PM,,,\
11236423,JB159764,02/10/2018 08:00:00 AM,130XX S LANGLEY AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0533,005,9,54,04A,,,2018,02/22/2018 03:58:56 PM,,,\
11236448,JB159392,12/30/2017 09:00:00 AM,054XX S CHRISTIANA AVE,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,RESIDENCE,false,true,0822,008,14,63,17,,,2017,02/22/2018 03:58:56 PM,,,\
11236344,JB159878,05/17/2017 08:00:00 AM,067XX W 64TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0812,008,23,64,11,,,2017,02/22/2018 03:58:56 PM,,,\
11236742,JB160124,06/08/2015 12:00:00 PM,104XX S AVENUE E,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0432,004,10,52,11,,,2015,02/22/2018 03:58:56 PM,,,\
11237323,JB160973,09/13/2017 12:00:00 PM,013XX W LAKE ST,0890,THEFT,FROM BUILDING,OTHER,false,false,1215,012,27,28,06,,,2017,02/22/2018 03:58:56 PM,,,\
11236514,JB160075,01/01/2017 12:00:00 PM,073XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0334,003,7,43,11,,,2017,02/22/2018 03:58:56 PM,,,\
11237076,JB160677,12/10/2017 05:45:00 AM,030XX W PETERSON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,2413,024,50,2,11,,,2017,02/22/2018 03:58:56 PM,,,\
11236717,JB160280,03/03/2013 06:00:00 PM,014XX N HALSTED ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,1822,018,27,8,04B,,,2013,02/22/2018 03:58:56 PM,,,\
11236436,JB159935,12/11/2017 12:00:00 AM,075XX N RIDGE BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2411,024,49,2,11,,,2017,02/22/2018 03:58:56 PM,,,\
11236596,JB160011,12/21/2017 02:00:00 PM,013XX W WRIGHTWOOD AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,1932,019,32,7,06,,,2017,02/22/2018 03:58:56 PM,,,\
11236932,JB160315,06/29/2015 12:00:00 AM,057XX N MAGNOLIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2013,020,48,77,11,,,2015,02/22/2018 03:58:56 PM,,,\
11236973,JB160558,11/28/2017 12:01:00 AM,013XX E 87TH ST,1120,DECEPTIVE PRACTICE,FORGERY,SMALL RETAIL STORE,false,true,0412,004,8,48,10,,,2017,02/22/2018 03:58:56 PM,,,\
11236891,JB160512,03/10/2017 10:00:00 AM,074XX S PULASKI RD,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,0833,008,18,70,05,,,2017,02/22/2018 03:58:56 PM,,,\
11236533,JB143269,11/01/2017 12:00:00 AM,109XX S CHURCH ST,1565,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESIDENCE,false,false,2212,022,19,75,17,,,2017,03/07/2018 04:09:55 PM,,,\
11237190,JB160001,06/16/2016 09:00:00 AM,010XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0123,001,2,32,11,,,2016,02/22/2018 03:58:56 PM,,,\
11236617,JB159975,11/15/2017 03:00:00 PM,034XX S EMERALD AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,false,false,0915,009,11,60,17,,,2017,02/22/2018 03:58:56 PM,,,\
11236449,JB159987,09/14/2017 10:00:00 AM,005XX W KINZIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1214,012,42,28,11,,,2017,02/22/2018 03:58:56 PM,,,\
11236652,JB160183,10/03/2017 12:00:00 AM,047XX W 47TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0815,008,23,56,06,,,2017,02/22/2018 03:58:56 PM,,,\
11237316,JB160995,04/01/2015 12:00:00 PM,062XX N MC CORMICK RD,0890,THEFT,FROM BUILDING,OTHER,false,false,1711,017,50,13,06,,,2015,02/23/2018 03:54:42 PM,,,\
10060236,HY189559,03/18/2015 01:50:07 PM,001XX E 70TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,0322,003,6,69,18,,,2015,02/24/2018 03:52:13 PM,,,\
11237714,JB161593,12/21/2016 12:00:00 AM,016XX N SPRINGFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2535,025,30,23,11,,,2016,02/23/2018 03:57:04 PM,,,\
11237346,JB160992,12/01/2017 12:00:00 PM,036XX N OZANAM AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1631,016,36,17,26,,,2017,02/23/2018 03:57:04 PM,,,\
11237482,JB161241,08/01/2016 12:00:00 AM,026XX S CALIFORNIA AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,GOVERNMENT BUILDING/PROPERTY,true,false,1033,010,12,30,26,,,2016,03/01/2018 03:52:35 PM,,,\
11237837,JB161609,10/03/2017 12:00:00 PM,066XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,true,0725,007,15,67,11,,,2017,02/23/2018 03:57:04 PM,,,\
10220109,HY177811,03/09/2015 04:34:00 PM,041XX S CICERO AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0814,008,14,56,18,,,2015,04/26/2016 03:54:34 PM,,,\
11237418,JB160932,10/27/2014 12:00:00 PM,044XX S LECLAIRE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0814,008,23,56,11,,,2014,02/23/2018 03:57:04 PM,,,\
11237877,JB161248,12/15/2017 11:05:00 AM,052XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0932,009,16,61,11,,,2017,02/23/2018 03:57:04 PM,,,\
11237818,JB161684,05/15/2017 09:00:00 AM,033XX W MARQUETTE RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0831,008,15,66,11,,,2017,02/23/2018 03:57:04 PM,,,\
11238241,JB162183,04/01/2017 09:00:00 AM,075XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0611,006,18,71,11,,,2017,02/23/2018 03:57:04 PM,,,\
11237640,JB161437,06/01/2017 09:00:00 AM,016XX W MORSE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,2431,024,49,1,11,,,2017,02/23/2018 03:57:04 PM,,,\
11238020,JB161932,10/01/2017 08:00:00 AM,008XX S PLYMOUTH CT,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0123,001,2,32,05,,,2017,02/23/2018 03:57:04 PM,,,\
11237520,JB161224,12/13/2017 01:00:00 PM,075XX S PRAIRIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0623,006,6,69,11,,,2017,02/23/2018 03:57:04 PM,,,\
11237969,JB161731,12/23/2017 09:00:00 AM,061XX W MONTROSE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,1624,016,38,15,11,,,2017,02/23/2018 03:57:04 PM,,,\
11237524,JB161218,02/28/2015 09:00:00 AM,046XX W MADISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1113,011,28,25,11,,,2015,02/23/2018 03:57:04 PM,,,\
11237602,JB161368,10/10/2017 07:00:00 AM,018XX S ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,false,false,1234,012,25,31,11,,,2017,02/23/2018 03:57:04 PM,,,\
11237695,JB161385,12/12/2017 11:00:00 AM,049XX S WASHINGTON PARK CT,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0223,002,4,38,05,,,2017,02/23/2018 03:57:04 PM,,,\
11237754,JB161591,10/03/2013 09:00:00 AM,009XX N HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1112,011,27,23,11,,,2013,02/23/2018 03:57:04 PM,,,\
11237658,JB161401,01/01/2016 09:00:00 AM,002XX N CALIFORNIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1222,012,27,27,11,,,2016,02/23/2018 03:57:04 PM,,,\
11237559,JB161234,11/17/2017 12:00:00 PM,044XX S MARSHFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE PORCH/HALLWAY,false,false,0924,009,12,61,11,,,2017,02/23/2018 03:57:04 PM,,,\
11149019,JA487391,10/26/2017 03:54:00 PM,025XX W AINSLIE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,true,false,2031,020,47,4,18,,,2017,02/24/2018 03:54:24 PM,,,\
11233443,JB155446,02/17/2018 12:05:00 AM,133XX S GREEN BAY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0433,004,10,55,06,,,2018,02/24/2018 03:54:24 PM,,,\
11161675,JA497413,11/04/2017 03:18:00 PM,030XX W WALNUT ST,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,SIDEWALK,true,false,1222,012,27,27,18,,,2017,02/24/2018 03:52:13 PM,,,\
11236893,JB160435,01/01/2016 07:00:00 AM,007XX E 63RD ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,DAY CARE CENTER,false,false,0312,003,20,42,17,,,2016,01/21/2020 03:49:17 PM,,,\
11161687,JA514002,11/16/2017 12:20:00 PM,062XX S DR MARTIN LUTHER KING JR DR,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,0311,003,20,40,18,,,2017,02/24/2018 03:52:13 PM,,,\
11161713,JA511848,11/14/2017 03:09:08 PM,004XX E 89TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,true,false,0632,006,6,44,18,,,2017,02/24/2018 03:52:13 PM,,,\
11163761,JA520737,11/21/2017 03:21:00 PM,004XX N HAMLIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1122,011,27,23,18,,,2017,02/24/2018 03:52:13 PM,,,\
11238170,JB161151,07/01/2017 09:00:00 AM,013XX E HYDE PARK BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0222,002,4,39,11,,,2017,02/24/2018 03:52:13 PM,,,\
11238954,JB162665,12/20/2017 09:00:00 AM,073XX S SOUTH SHORE DR,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0334,003,7,43,05,,,2017,02/24/2018 03:54:24 PM,,,\
11238534,JB162584,12/10/2017 12:00:00 AM,055XX N MANGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1622,016,45,11,11,,,2017,02/24/2018 03:54:24 PM,,,\
11238615,JB162613,05/27/2014 07:00:00 AM,002XX S LA SALLE ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,0122,001,42,32,06,,,2014,02/24/2018 03:54:24 PM,,,\
11237310,JB160971,02/22/2006 12:00:00 PM,063XX S TALMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0825,008,16,66,11,,,2006,10/27/2018 04:00:07 PM,,,\
11238577,JB161247,01/01/2015 12:01:00 AM,050XX W ADDISON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1634,016,38,15,20,,,2015,02/24/2018 03:54:24 PM,,,\
11238826,JB162618,02/17/2018 10:00:00 AM,048XX W WARNER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1624,016,45,15,06,,,2018,02/24/2018 03:54:24 PM,,,\
11238816,JB162955,05/01/2011 12:01:00 AM,022XX W ROSCOE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,1921,019,32,5,02,,,2011,02/24/2018 03:54:24 PM,,,\
11238622,JB162755,11/20/2017 08:00:00 AM,021XX E 97TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0431,004,7,51,11,,,2017,02/24/2018 03:54:24 PM,,,\
11238548,JB153409,06/02/2017 12:00:00 AM,011XX N LONG AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,1524,015,37,25,17,,,2017,02/24/2018 03:54:24 PM,,,\
11238757,JB162974,11/15/2017 07:00:00 PM,005XX S WELLS ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0123,001,2,32,06,,,2017,02/24/2018 03:54:24 PM,,,\
11238704,JB162786,05/01/2010 12:00:00 AM,033XX W 63RD PL,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0823,008,23,66,02,,,2010,01/23/2019 11:23:07 AM,,,\
11238698,JB162477,02/09/2009 08:00:00 AM,014XX W BIRCHWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,NURSING HOME/RETIREMENT HOME,false,false,2422,024,49,1,11,,,2009,02/24/2018 03:54:24 PM,,,\
11238775,JB161677,12/25/2017 06:00:00 PM,108XX S AVENUE M,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0432,004,10,52,20,,,2017,02/24/2018 03:54:24 PM,,,\
11238620,JB162514,07/01/2017 12:01:00 AM,080XX S EBERHART AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0631,006,6,44,11,,,2017,02/24/2018 03:54:24 PM,,,\
11235970,JB159057,02/17/2018 02:00:00 PM,046XX N RAVENSWOOD AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1912,019,47,3,06,,,2018,02/24/2018 03:54:24 PM,,,\
11238684,JB162887,02/06/2017 03:00:00 PM,062XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0311,003,20,40,11,,,2017,02/24/2018 03:54:24 PM,,,\
11239233,JB163510,01/01/2010 12:01:00 AM,071XX S LANGLEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,0323,003,6,69,11,,,2010,02/24/2018 03:54:24 PM,,,\
11238874,JB163097,10/26/2017 12:01:00 AM,061XX N SHERIDAN RD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,2433,024,48,77,05,,,2017,07/04/2018 03:51:14 PM,,,\
11239633,JB164105,11/30/2017 04:30:00 PM,028XX E 76TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,0421,004,7,43,11,,,2017,02/25/2018 03:51:49 PM,,,\
11245451,JB171328,12/15/2017 03:00:00 PM,081XX S DREXEL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,false,false,0631,006,8,44,26,,,2017,03/03/2018 03:54:43 PM,,,\
11239699,JB163625,02/03/2017 12:00:00 PM,003XX W Ohio St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1831,018,42,8,11,,,2017,02/25/2018 03:51:49 PM,,,\
11234869,JB157599,02/18/2018 03:00:00 PM,041XX S MARYLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,0214,002,4,36,07,,,2018,02/25/2018 03:51:49 PM,,,\
11239675,JB164028,11/01/2017 09:00:00 AM,100XX S MAY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2232,022,34,73,11,,,2017,02/25/2018 03:51:49 PM,,,\
11239313,JB163635,04/16/2016 09:00:00 AM,023XX E 70TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,POOL ROOM,false,false,0331,003,5,43,11,,,2016,02/25/2018 03:51:49 PM,,,\
11239610,JB164049,06/01/2011 10:00:00 AM,029XX N TROY ST,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,false,true,1411,014,35,21,11,,,2011,02/25/2018 03:51:49 PM,,,\
11239867,JB164328,12/28/2017 12:01:00 AM,054XX W POTOMAC AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,true,2532,025,37,25,05,,,2017,04/27/2018 03:59:54 PM,,,\
11239247,JB163577,06/01/2017 09:00:00 AM,066XX S CHAMPLAIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0321,003,20,42,11,,,2017,02/25/2018 03:51:49 PM,,,\
11239398,JB163724,01/01/2016 06:00:00 AM,081XX S DORCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0411,004,8,45,11,,,2016,02/25/2018 03:51:49 PM,,,\
11160717,JA513216,11/15/2017 06:11:08 PM,062XX S HONORE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,0714,007,15,67,18,,,2017,02/27/2018 03:57:47 PM,,,\
11240943,JB165716,05/04/2016 10:15:00 AM,014XX N SPRINGFIELD AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,APARTMENT,false,false,2535,025,30,23,26,,,2016,02/26/2018 03:59:32 PM,,,\
11245174,JB171151,11/12/2017 10:00:00 PM,003XX N HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1214,012,27,28,08B,,,2017,03/03/2018 03:54:43 PM,,,\
11240481,JB164950,07/11/2017 08:30:00 PM,063XX S TROY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0823,008,15,66,11,,,2017,02/26/2018 03:59:32 PM,,,\
